"","Qmbar","SE","WaldT","df","p","lowerCI","upperCI"
"Intercept",5.24694438179546,0.497259237624693,10.5517283235582,13.3256463202046,7.6330895160126e-08,4.36797414349525,6.12591462009566
"Body Weight",0.527181694751436,0.0667016539332752,7.9035775526466,13.3256463202046,2.17553151049543e-06,0.409277864683227,0.645085524819644
"Burrow",0.0258009250527907,0.0684002643131103,0.377205049013903,13.3256463202046,0.711960289209182,-0.0951054193125373,0.146707269418119
