"","Qmbar","SE","WaldT","df","p","lowerCI","upperCI"
"Intercept",1.31200908103301,0.793677655243666,1.65307549275809,11.7802570580684,0.124695792596192,-0.104754490979752,2.72877265304577
"Body Weight",0.605204169628618,0.109250718998444,5.53958980935622,11.7802570580684,0.000136787086923107,0.410184897168846,0.800223442088389
"Diet Breadth",-0.0106408124528281,0.134726960353807,-0.0789805724472982,11.7802570580684,0.938373827811342,-0.251136747214505,0.229855122308849
